bathrooms,ROOMS,bedrooms,Yr_changed,price,STYLE,KITCHENS,FIREPLACES,sqft_living,latitude,longitude,ocean_proximity
1,6,3,2010.0,195000.0,2 Story,1.0,0,2165,38.90104003,-76.97685774,1
1,6,3,2010.0,410000.0,2 Story,1.0,0,2031,38.90103995,-76.97691423,1
1,6,3,2010.0,189000.0,2 Story,1.0,0,1898,38.9010405,-76.97696991,1
1,6,3,2010.0,190000.0,2 Story,1.0,0,1764,38.90104024,-76.97702501,1
1,6,3,2010.0,189955.0,2 Story,1.0,0,1631,38.90104025,-76.97708173,1
1,6,3,2010.0,197000.0,2 Story,1.0,0,1497,38.90104044,-76.97713926,1
1,6,3,2010.0,187000.0,2 Story,1.0,0,1364,38.90104036,-76.97719713,1
1,6,3,2010.0,190000.0,2 Story,1.0,0,1231,38.90104019,-76.97725258,1
2,6,3,2010.0,210000.0,2 Story,1.0,0,2281,38.90104003,-76.97731507,1
4,12,4,2009.0,340000.0,2 Story,4.0,0,1280,38.90071481,-76.97713074,1
4,12,4,2004.0,525000.0,2 Story,4.0,0,1280,38.90154699,-76.97673387,1
4,12,4,2004.0,316000.0,2 Story,2.0,0,1280,38.9015885,-76.97663448,1
2,12,4,2011.0,121500.0,2 Story,2.0,0,2083,38.90166603,-76.97645969,1
2,6,4,2013.0,449000.0,2 Story,2.0,0,1620,38.89566488,-76.97450684,1
2,12,5,2011.0,900000.0,2 Story,4.0,0,4000,38.90317924,-76.98028695,1
2,4,2,1989.0,450000.0,2 Story,1.0,0,3033,38.90354301,-76.97880632,1
1,4,2,2011.0,135000.0,2 Story,1.0,0,1440,38.9035447,-76.97870764,1
1,4,2,2013.0,80000.0,2 Story,1.0,0,1440,38.90355469,-76.97865679,1
1,4,2,1965.0,287650.0,2 Story,1.0,0,1440,38.90355468,-76.97860837,1
1,4,2,2014.0,350000.0,2 Story,1.0,0,2005,38.90354961,-76.97847233,1
1,4,2,2003.0,475000.0,2 Story,1.0,0,1440,38.90355472,-76.97832407,1
2,6,2,2013.0,330000.0,2 Story,1.0,0,1440,38.90355498,-76.97827381,1
2,8,3,2007.0,372000.0,2 Story,1.0,0,2519,38.90355524,-76.97822423,1
1,4,2,1991.0,124900.0,2 Story,1.0,0,3711,38.90354367,-76.97756064,1
1,6,2,2015.0,421500.0,2 Story,1.0,0,2075,38.90355518,-76.97741445,1
1,6,3,2001.0,140000.0,2 Story,1.0,0,2020,38.90355517,-76.97736534,1
4,8,4,2018.0,420000.0,2 Story,1.0,0,4108,38.9415386,-76.97441672,1
3,10,5,2016.0,795900.0,2 Story,1.0,1,4800,38.92846562,-76.97040996,1
3,7,4,2002.0,425000.0,1.5 Story Fin,1.0,1,4573,38.92894896,-76.97096472,1
1,6,4,1989.0,430000.0,2 Story,1.0,1,5049,38.92818321,-76.97188108,1
3,6,4,2005.0,415033.0,2 Story,1.0,0,5680,38.92870419,-76.97090554,1
3,8,5,2003.0,449990.0,2 Story,1.0,1,8137,38.93018738,-76.9707828,1
2,6,2,2014.0,399999.0,2 Story,1.0,0,1274,38.90387363,-76.97696819,1
3,8,3,2014.0,575000.0,2 Story,1.0,0,1520,38.89928169,-76.97598033,1
3,6,3,2013.0,460000.0,2 Story,2.0,0,1588,38.89933465,-76.97550974,1
2,7,3,2006.0,375000.0,2 Story,1.0,0,1620,38.89935229,-76.97545278,1
2,6,4,2004.0,234900.0,2 Story,1.0,0,1651,38.89933327,-76.97539538,1
3,4,3,2009.0,265000.0,2 Story,1.0,0,1682,38.89934011,-76.97534096,1
1,5,3,2004.0,522000.0,2 Story,1.0,0,1744,38.89934026,-76.97522718,1
3,8,3,2011.0,298500.0,2 Story,1.0,0,1806,38.89934033,-76.97511616,1
2,7,4,2013.0,379000.0,2 Story,1.0,0,1837,38.89934041,-76.97505852,1
1,5,3,1992.0,469999.0,2 Story,1.0,0,1319,38.89934144,-76.97483776,1
2,5,2,2010.0,540000.0,2 Story,1.0,0,1035,38.89682522,-76.98156678,1
3,8,3,2013.0,630219.0,2 Story,1.0,0,1035,38.89682082,-76.98161923,1
2,5,2,2015.0,635000.0,2 Story,1.0,0,1035,38.89681236,-76.98167157,1
2,5,2,2013.0,425000.0,2 Story,1.0,0,1035,38.89682264,-76.98177866,1
2,5,2,2017.0,629500.0,2 Story,1.0,0,1035,38.8968233,-76.98193659,1
1,5,2,2010.0,319900.0,2 Story,1.0,0,1035,38.89682385,-76.98198858,1
2,5,2,2006.0,129900.0,2 Story,1.0,0,1035,38.89682484,-76.9820431,1
3,10,3,2010.0,607000.0,2 Story,2.0,0,1104,38.89682485,-76.98209844,1
4,16,4,2003.0,285000.0,2 Story,4.0,0,2915,38.89629082,-76.98143815,1
4,20,8,1992.0,385000.0,2 Story,4.0,0,2915,38.89628571,-76.98159101,1
1,7,4,2009.0,126005.0,2 Story,1.0,2,1947,38.9065307,-76.97872185,1
3,7,3,2010.0,86625.0,2 Story,1.0,0,1947,38.90658232,-76.97871676,1
1,6,3,2003.0,255000.0,2 Story,1.0,0,1947,38.90663601,-76.97872182,1
1,7,3,2011.0,170000.0,2 Story,1.0,0,1947,38.90673609,-76.97871199,1
2,8,4,2010.0,261500.0,2 Story,1.0,0,1620,38.90638162,-76.97825035,1
2,8,4,2011.0,299000.0,2 Story,1.0,0,1620,38.90623298,-76.97825132,1
3,8,3,2013.0,435000.0,2 Story,1.0,0,1620,38.90618298,-76.97825122,1
2,6,5,2005.0,305000.0,2 Story,1.0,0,1620,38.90603515,-76.97825115,1
2,7,3,2009.0,449000.0,2 Story,1.0,0,1400,38.90580296,-76.97748868,1
3,8,4,2016.0,663795.0,2 Story,1.0,0,1400,38.90580271,-76.97761227,1
2,10,3,2011.0,299000.0,2 Story,1.0,0,1400,38.90580255,-76.97773437,1
2,5,2,2016.0,613000.0,2 Story,1.0,0,1911,38.90355506,-76.97726585,1
1,6,2,2015.0,540000.0,2 Story,1.0,0,1857,38.90355406,-76.97721604,1
2,5,2,2015.0,510000.0,2 Story,1.0,0,2314,38.90352934,-76.9770332,1
1,4,2,2004.0,127000.0,2 Story,1.0,0,1542,38.9035404,-76.97692898,1
1,5,2,2014.0,369000.0,2 Story,1.0,0,1379,38.90355109,-76.97678049,1
3,7,3,2003.0,377000.0,1.5 Story Fin,1.0,0,5812,38.92043456,-76.96560501,1
1,8,4,1992.0,410000.0,1.5 Story Fin,1.0,0,5812,38.92002525,-76.9654177,1
1,4,2,2000.0,90000.0,2 Story,1.0,0,1274,38.90388273,-76.97701499,1
1,4,2,2005.0,417000.0,2 Story,1.0,0,1274,38.90387446,-76.9770656,1
1,4,1,2002.0,82000.0,2 Story,1.0,0,1274,38.90387429,-76.97711645,1
1,4,2,2010.0,155000.0,2 Story,1.0,0,1274,38.90387394,-76.97721317,1
1,4,2,2006.0,250000.0,2 Story,1.0,0,1274,38.90387377,-76.97726413,1
1,5,2,2005.0,258000.0,2 Story,1.0,0,1775,38.9038709,-76.97730494,1
1,4,2,2014.0,369900.0,2 Story,1.0,0,1775,38.90387407,-76.97739936,1
1,4,2,2005.0,199000.0,2 Story,1.0,0,1274,38.903875,-76.97754728,1
1,4,2,2002.0,250000.0,2 Story,1.0,0,1274,38.90387503,-76.97769589,1
1,4,2,2014.0,379000.0,2 Story,1.0,0,1274,38.90387504,-76.9777458,1
1,4,2,2004.0,87900.0,2 Story,1.0,0,1274,38.90387822,-76.97789234,1
1,4,2,2011.0,215000.0,2 Story,1.0,0,1274,38.9038812,-76.97842024,1
2,8,3,2014.0,479000.0,2 Story,1.0,0,1775,38.90387456,-76.97856032,1
1,4,2,2006.0,190000.0,2 Story,1.0,0,1274,38.90387439,-76.97860966,1
1,4,2,2002.0,350000.0,2 Story,1.0,0,1274,38.90387422,-76.97866073,1
2,5,2,2014.0,427500.0,2 Story,1.0,0,1274,38.90387405,-76.9787095,1
8,12,8,2014.0,261750.0,2 Story,4.0,0,2915,38.89628637,-76.98174387,1
4,18,6,2017.0,970102.0,2 Story,4.0,0,2951,38.89628128,-76.98205027,1
4,16,8,2014.0,782255.0,2 Story,4.0,0,2915,38.89649056,-76.98157978,1
4,12,4,2015.0,1000000.0,2 Story,4.0,0,2915,38.89649162,-76.98142761,1
4,16,4,1991.0,509000.0,2 Story,4.0,0,2915,38.8964952,-76.98127279,1
3,12,4,2006.0,153000.0,2 Story,1.0,0,1483,38.89649464,-76.98115856,1
3,10,4,2006.0,500000.0,2 Story,1.0,0,1483,38.89649697,-76.9810872,1
2,10,3,2006.0,240000.0,2 Story,1.0,0,1388,38.896492,-76.98100409,1
3,10,4,2006.0,625000.0,2 Story,1.0,0,2067,38.89649793,-76.98091751,1
3,10,3,2015.0,592000.0,2 Story,1.0,0,1232,38.90450243,-76.97707405,1
1,8,3,2001.0,300000.0,2 Story,1.0,0,1232,38.90450284,-76.97735512,1
2,7,3,2004.0,275000.0,2 Story,1.0,0,1309,38.90511447,-76.97668348,1
1,6,3,2002.0,140000.0,2 Story,1.0,0,1232,38.90450447,-76.97647443,1
2,8,3,2010.0,110000.0,2 Story,1.0,0,1620,38.90580232,-76.97792079,1
3,7,2,2017.0,649000.0,2 Story,1.0,0,1464,38.89681101,-76.97328334,1
1,7,3,2001.0,166000.0,2 Story,1.0,0,1464,38.89689676,-76.9732591,1
3,7,2,2014.0,510000.0,2 Story,1.0,0,1464,38.8969818,-76.97324028,1
2,7,3,2009.0,537777.0,2 Story,1.0,0,1464,38.89702593,-76.97322147,1
2,5,3,2012.0,450000.0,2 Story,1.0,0,1464,38.89728239,-76.97315278,1
1,7,3,2006.0,540000.0,2 Story,1.0,0,1464,38.89732481,-76.97313594,1
2,7,2,2003.0,137500.0,2 Story,1.0,0,1464,38.89741066,-76.97311181,1
1,5,2,1995.0,81500.0,2 Story,1.0,0,1464,38.89753911,-76.97307914,1
1,6,3,2003.0,118000.0,2 Story,1.0,0,1464,38.89757693,-76.97304316,1
1,8,3,2009.0,105000.0,2 Story,1.0,0,1588,38.8977151,-76.9725511,1
2,7,2,2014.0,409900.0,2 Story,1.0,0,1600,38.89767402,-76.97256656,1
1,6,3,2006.0,300000.0,2 Story,1.0,0,1600,38.89763052,-76.97257672,1
2,5,2,2003.0,84500.0,2 Story,1.0,0,1600,38.89758701,-76.97257824,1
1,7,3,2016.0,590000.0,2 Story,1.0,0,1600,38.89750053,-76.97260363,1
2,8,5,2004.0,370000.0,2 Story,1.0,1,1024,38.89738343,-76.97635435,1
1,6,3,2011.0,226000.0,1 Story,1.0,0,4800,38.91428102,-76.97381838,1
2,8,4,2006.0,414000.0,1 Story,1.0,1,5040,38.91279286,-76.97193627,1
3,6,4,2011.0,524900.0,3 Story,2.0,0,1620,38.89877119,-76.98263596,1
2,5,2,2017.0,659900.0,2 Story,1.0,1,1620,38.89878093,-76.98269244,1
2,7,4,2005.0,373200.0,3 Story,1.0,0,1620,38.8987904,-76.98277441,1
1,6,3,2006.0,190000.0,2 Story,1.0,0,1620,38.89911748,-76.98149621,1
3,7,2,2012.0,170000.0,2 Story,1.0,0,3321,38.89831234,-76.98002569,1
3,5,3,2011.0,130000.0,2 Story,2.0,0,3321,38.89836661,-76.98026188,1
2,6,4,2014.0,511000.0,2 Story,1.0,0,1620,38.89717945,-76.97408057,1
1,6,4,2014.0,525000.0,2 Story,1.0,0,1634,38.89746815,-76.9740015,1
1,6,3,2017.0,610000.0,2 Story,1.0,1,1756,38.89765164,-76.97393204,1
3,6,3,2016.0,682500.0,2 Story,1.0,0,2012,38.89785757,-76.97394142,1
1,6,3,1984.0,107000.0,2 Story,1.0,0,1620,38.89642261,-76.97428812,1
2,6,4,2012.0,302000.0,2 Story,1.0,0,1213,38.90422248,-76.97676666,1
1,7,3,2006.0,299000.0,2 Story,1.0,0,1213,38.9042229,-76.97660019,1
4,16,4,2004.0,198340.0,2 Story,2.0,0,2714,38.90542243,-76.97695316,1
1,6,2,2005.0,350000.0,2 Story,1.0,0,2685,38.90387503,-76.97917434,1
1,5,2,2010.0,180000.0,2 Story,1.0,0,1274,38.9038755,-76.97927234,1
1,5,2,2003.0,120000.0,2 Story,1.0,0,1274,38.90387569,-76.97932168,1
2,9,4,1987.0,136000.0,2 Story,1.0,0,3563,38.92321511,-76.96608351,1
4,9,5,2017.0,733000.0,2 Story,1.0,0,3563,38.92320739,-76.96555443,1
5,12,8,2008.0,387590.0,2 Story,1.0,1,3563,38.92321749,-76.96467557,1
1,6,3,2003.0,235000.0,2 Story,1.0,0,5040,38.92255259,-76.96439441,1
1,6,3,2013.0,335000.0,2 Story,1.0,0,6773,38.92254649,-76.96446568,1
2,6,3,2003.0,309000.0,1 Story,1.0,1,5704,38.92255684,-76.96627237,1
1,7,3,2005.0,291280.0,2 Story,1.0,0,1024,38.89735457,-76.97619009,1
1,6,3,2009.0,417000.0,2 Story,1.0,0,1024,38.89734824,-76.97607793,1
1,6,3,2004.0,190000.0,2 Story,1.0,0,1024,38.89712458,-76.9761504,1
2,6,3,2006.0,335000.0,2 Story,1.0,0,1012,38.8969954,-76.9761524,1
1,5,3,2004.0,117000.0,2 Story,1.0,0,893,38.89750977,-76.97703606,1
1,4,3,2005.0,289900.0,2 Story,1.0,0,1406,38.8975584,-76.97741601,1
1,5,2,2009.0,84900.0,2 Story,1.0,0,1406,38.89754334,-76.97732932,1
1,4,2,1954.0,38220.0,2 Story,1.0,0,1406,38.89753559,-76.97728944,1
1,4,2,2001.0,205000.0,2 Story,1.0,0,792,38.89758163,-76.97779999,1
1,4,2,2013.0,327000.0,2 Story,1.0,1,792,38.89761487,-76.97779006,1
2,5,2,2017.0,599900.0,2 Story,1.0,0,924,38.89708187,-76.97792972,1
1,4,2,2004.0,485000.0,2 Story,1.0,0,923,38.89715988,-76.97792254,1
1,4,2,2014.0,399900.0,2 Story,1.0,0,923,38.8974339,-76.97784499,1
2,6,4,2006.0,293500.0,2 Story,1.0,0,3321,38.89843929,-76.98067733,1
2,6,3,2013.0,379000.0,2 Story,1.0,0,1093,38.89510008,-76.97424179,1
2,6,2,2011.0,275000.0,2 Story,2.0,0,1033,38.89508487,-76.97429736,1
2,6,2,2014.0,288000.0,2 Story,2.0,0,1255,38.89500663,-76.97449831,1
2,10,3,2014.0,424000.0,2 Story,1.0,0,1388,38.89497891,-76.97460403,1
1,5,2,2014.0,420000.0,2 Story,1.0,0,756,38.89704091,-76.9758114,1
1,4,2,2011.0,415000.0,2 Story,1.0,0,756,38.89707343,-76.97580262,1
1,4,3,2003.0,260000.0,2 Story,1.0,0,756,38.89710361,-76.9757942,1
1,4,2,2000.0,26665.0,2 Story,1.0,0,756,38.89713531,-76.97578531,1
1,4,2,2011.0,230000.0,2 Story,1.0,0,756,38.89717054,-76.97577585,1
1,4,2,2005.0,68000.0,2 Story,1.0,0,756,38.89720278,-76.97576096,1
1,5,2,2007.0,390000.0,2 Story,1.0,0,756,38.89723215,-76.97575312,1
1,4,2,2014.0,410900.0,2 Story,1.0,0,756,38.89726232,-76.97574492,1
1,4,2,2000.0,303250.0,2 Story,1.0,0,756,38.89730223,-76.9757335,1
1,4,2,2004.0,127500.0,2 Story,1.0,0,756,38.89733232,-76.97572645,1
1,5,2,2012.0,258000.0,2 Story,1.0,0,936,38.89724191,-76.97546769,1
2,6,2,2011.0,429000.0,2 Story,1.0,0,936,38.89723343,-76.97542135,1
1,6,3,2010.0,426000.0,2 Story,1.0,0,936,38.89722784,-76.9753825,1
1,6,3,2008.0,349900.0,2 Story,1.0,0,936,38.89722035,-76.97534412,1
2,6,2,2016.0,470000.0,2 Story,1.0,0,936,38.89721205,-76.97529801,1
2,6,2,2008.0,426500.0,2 Story,1.0,0,936,38.89720565,-76.97526158,1
1,5,3,2013.0,150000.0,2 Story,1.0,0,4985,38.90387744,-76.97668146,1
2,7,3,2008.0,365000.0,2 Story,1.0,0,1386,38.90539747,-76.97783341,1
2,6,3,2010.0,220000.0,2 Story,1.0,0,1386,38.90539744,-76.97770383,1
2,8,3,2007.0,409950.0,2 Story,1.0,0,1386,38.90539742,-76.97758058,1
1,6,3,1973.0,93000.0,2 Story,1.0,0,1386,38.90539692,-76.97732429,1
3,8,4,2006.0,426000.0,2 Story,1.0,0,1391,38.90539835,-76.97871677,1
1,5,2,1989.0,599900.0,2 Story,1.0,0,1232,38.90511087,-76.97858035,1
2,7,4,2010.0,180000.0,1.5 Story Fin,1.0,2,6000,38.92661437,-76.96989615,1
5,10,6,2016.0,980000.0,2.5 Story Fin,1.0,1,6700,38.92728044,-76.96990325,1
2,6,3,2009.0,325000.0,1.5 Story Fin,1.0,0,5500,38.92741394,-76.96988543,1
3,6,3,2015.0,390000.0,Split Level,1.0,1,4725,38.92575379,-76.96982824,1
2,6,4,1985.0,137500.0,1.5 Story Fin,1.0,1,5231,38.92596099,-76.9698917,1
2,6,3,2010.0,155000.0,1.5 Story Fin,1.0,1,5231,38.92606783,-76.96989142,1
3,7,5,2008.0,382609.0,2 Story,1.0,1,8337,38.92321763,-76.96395886,1
2,8,4,1984.0,355000.0,1.5 Story Fin,1.0,0,7126,38.92321107,-76.96520408,1
1,5,3,2006.0,200000.0,2 Story,1.0,0,1360,38.89966113,-76.97476894,1
3,8,3,2002.0,151500.0,2 Story,1.0,0,1360,38.89966097,-76.97482393,1
3,10,4,2014.0,472500.0,2 Story,1.0,0,1360,38.89966046,-76.97499305,1
2,6,4,2008.0,385000.0,2 Story,1.0,0,1360,38.8996602,-76.97504735,1
3,10,4,2015.0,565000.0,2 Story,1.0,0,1360,38.89966003,-76.97510199,1
3,9,4,2013.0,465000.0,2 Story,1.0,0,1360,38.89965962,-76.97527007,1
3,10,4,2013.0,467500.0,2 Story,1.0,0,1360,38.89966044,-76.9753269,1
2,6,2,2005.0,150000.0,2 Story,1.0,0,1360,38.8996609,-76.97538166,1
3,10,3,2014.0,462500.0,2 Story,1.0,0,1360,38.89966021,-76.97549452,1
2,6,3,2011.0,210000.0,2 Story,1.0,0,1360,38.89966059,-76.97560738,1
3,10,4,2015.0,500000.0,2 Story,1.0,0,1600,38.89998813,-76.97560496,1
1,7,4,2011.0,185000.0,2 Story,1.0,0,1965,38.89105182,-76.95783908,1
1,5,2,2016.0,265000.0,2 Story,1.0,0,1965,38.89096123,-76.95793722,1
1,5,2,2017.0,295000.0,2 Story,1.0,0,1965,38.8908619,-76.95802961,1
2,6,3,2015.0,338900.0,2 Story,1.0,0,2086,38.89077933,-76.95813974,1
1,5,2,2014.0,184500.0,2 Story,1.0,0,2730,38.89063704,-76.95823895,1
1,4,2,2014.0,225000.0,2 Story,1.0,0,2264,38.89073602,-76.95843531,1
2,6,3,2017.0,369500.0,2 Story,1.0,0,1474,38.89429618,-76.95636063,1
2,7,4,2010.0,249900.0,2 Story,1.0,0,3501,38.89461447,-76.95593035,1
2,6,4,2013.0,255000.0,2 Story,1.0,0,1474,38.8944724,-76.95591592,1
1,5,2,2008.0,345000.0,2 Story,1.0,0,600,38.89798073,-76.98104127,1
1,5,2,2004.0,349900.0,2 Story,1.0,1,600,38.89797397,-76.98099758,1
1,5,2,2013.0,325000.0,2 Story,1.0,1,600,38.89797135,-76.98096577,1
1,5,2,2007.0,367450.0,2 Story,1.0,1,600,38.89796585,-76.98092634,1
1,5,2,2007.0,245000.0,2 Story,1.0,0,600,38.89795683,-76.98088323,1
3,5,2,2007.0,475000.0,3 Story,1.0,0,600,38.8979498,-76.98084208,1
1,3,2,2010.0,250000.0,2 Story,1.0,1,600,38.8979425,-76.98080162,1
2,5,2,2011.0,515000.0,2 Story,1.0,0,600,38.8979351,-76.98075908,1
2,5,2,2011.0,299900.0,2 Story,1.0,0,600,38.89790706,-76.98059827,1
2,5,3,2010.0,285000.0,2 Story,1.0,0,600,38.89789732,-76.98055297,1
1,5,2,1953.0,53550.0,2 Story,1.0,0,600,38.89787262,-76.98043228,1
1,5,2,2006.0,387500.0,2 Story,1.0,1,600,38.8978718,-76.98038709,1
1,5,2,1993.0,88360.0,2 Story,1.0,1,600,38.89784899,-76.98027424,1
1,6,3,2006.0,285000.0,2 Story,1.0,0,780,38.89819133,-76.98092305,1
1,6,3,2008.0,420000.0,2 Story,1.0,0,780,38.89817338,-76.98080928,1
1,6,2,2009.0,275000.0,2 Story,1.0,0,684,38.89780787,-76.98003205,1
2,6,3,2007.0,465000.0,2 Story,1.0,0,684,38.89781644,-76.98007989,1
1,6,3,2010.0,275000.0,2 Story,1.0,1,683,38.89783708,-76.9801728,1
2,6,3,2010.0,540000.0,2 Story,1.0,0,867,38.89769351,-76.98082704,1
2,6,3,2012.0,621000.0,2 Story,1.0,0,867,38.8976523,-76.98058774,1
1,6,3,1992.0,145000.0,2 Story,1.0,0,867,38.89764085,-76.98052837,1
1,6,3,2016.0,288000.0,2 Story,1.0,0,1672,38.89258931,-76.95843054,1
1,6,2,2017.0,386000.0,2 Story,1.0,0,1440,38.89043044,-76.95969016,1
1,6,2,2017.0,375000.0,2 Story,1.0,0,1440,38.89042844,-76.95963161,1
1,5,2,2008.0,258500.0,2 Story,1.0,0,1440,38.89043622,-76.95946308,1
2,6,2,2013.0,223000.0,2 Story,1.0,0,1440,38.89044369,-76.95918068,1
1,6,3,1970.0,220000.0,2 Story,1.0,0,1710,38.89460192,-76.98249922,1
1,7,3,2012.0,646000.0,2 Story,1.0,0,1710,38.894602,-76.98244089,1
1,10,4,1992.0,500000.0,2 Story,1.0,0,2340,38.89377522,-76.98247545,1
3,10,4,2013.0,692857.0,2 Story,3.0,0,2340,38.89372576,-76.98245356,1
3,10,5,2011.0,879000.0,2 Story,2.0,0,2340,38.89367693,-76.98245346,1
2,7,2,2005.0,480000.0,2 Story,1.0,0,2340,38.89362622,-76.98247814,1
3,8,4,2017.0,895000.0,2 Story,1.0,0,2340,38.89352884,-76.98246675,1
3,11,6,2000.0,470000.0,2 Story,1.0,0,3640,38.89347893,-76.98246711,1
2,7,4,2011.0,685000.0,2 Story,2.0,1,1810,38.89458954,-76.98346614,1
3,10,4,2006.0,535000.0,2 Story,2.0,0,2027,38.89352187,-76.98284588,1
2,5,2,2016.0,351000.0,2 Story,1.0,0,1504,38.89180941,-76.95957112,1
1,5,2,2010.0,90300.0,2 Story,1.0,0,1504,38.89180917,-76.95940525,1
2,5,2,2016.0,299500.0,2 Story,1.0,0,1506,38.89569202,-76.95658318,1
1,5,2,2012.0,280000.0,2 Story,1.0,0,1527,38.89571829,-76.95674028,1
2,7,2,2017.0,384000.0,2 Story,1.0,0,1540,38.89574446,-76.95684863,1
2,5,2,2010.0,212000.0,2 Story,1.0,0,3864,38.89577595,-76.95723524,1
2,6,3,2013.0,243000.0,2 Story,1.0,0,1474,38.89429719,-76.95591856,1
1,6,3,2013.0,271884.0,2 Story,1.0,0,1474,38.8940337,-76.95593209,1
1,6,3,2011.0,320000.0,2 Story,1.0,0,1474,38.893901,-76.95592123,1
1,6,2,2015.0,299000.0,2 Story,1.0,0,1280,38.89005845,-76.95109523,1
2,7,3,2005.0,251000.0,2 Story,1.0,0,1403,38.8907841,-76.95159061,1
2,6,3,2010.0,229000.0,2 Story,1.0,0,1660,38.89059717,-76.95158036,1
2,6,3,2018.0,380000.0,2 Story,1.0,0,2995,38.89045133,-76.95158081,1
2,6,3,2007.0,562000.0,3 Story,1.0,0,867,38.89763507,-76.98046278,1
3,5,4,2016.0,810000.0,2 Story,1.0,0,1575,38.89384655,-76.98010659,1
1,8,4,2005.0,425000.0,2 Story,1.0,0,1283,38.89358512,-76.98011773,1
3,10,3,2013.0,830000.0,2 Story,1.0,0,1283,38.89359003,-76.98037075,1
3,9,4,1981.0,365000.0,2 Story,2.0,0,2609,38.89358151,-76.98004615,1
3,10,4,2015.0,775000.0,2 Story,2.0,0,1283,38.89358461,-76.97923786,1
2,7,2,1990.0,370000.0,2 Story,1.0,0,1283,38.89358471,-76.97930138,1
2,8,4,2007.0,513817.0,2 Story,1.0,0,1562,38.89379171,-76.97922063,1
2,6,3,2009.0,413266.0,2 Story,1.0,0,1250,38.89403849,-76.98051057,1
3,6,4,2010.0,730000.0,2 Story,1.0,0,1250,38.89418308,-76.9805111,1
1,5,2,2008.0,240000.0,2 Story,1.0,0,1280,38.89462908,-76.95457046,1
2,7,4,2009.0,245000.0,2 Story,1.0,0,4257,38.89170081,-76.94827025,1
2,7,3,2008.0,265000.0,2 Story,1.0,0,3738,38.8917017,-76.94803107,1
1,6,3,2007.0,305000.0,2 Story,1.0,0,3738,38.89170023,-76.94796894,1
2,7,3,2015.0,300000.0,2 Story,1.0,0,4257,38.89168963,-76.94785114,1
2,6,3,2013.0,235000.0,2 Story,1.0,0,4257,38.89170249,-76.94759893,1
1,6,3,1992.0,90000.0,2 Story,1.0,0,2648,38.89169048,-76.94753773,1
1,6,3,2010.0,105000.0,2 Story,1.0,0,2492,38.89170738,-76.950121,1
2,5,2,2016.0,290000.0,2 Story,1.0,0,2492,38.89169782,-76.94987906,1
2,5,3,2015.0,315000.0,2 Story,1.0,0,4205,38.89170121,-76.94981393,1
2,6,3,2017.0,410000.0,2 Story,1.0,0,4205,38.89167981,-76.94968819,1
2,6,3,2013.0,250000.0,2 Story,1.0,0,1445,38.89494641,-76.95540588,1
2,7,3,2016.0,283000.0,2 Story,1.0,0,1479,38.89495292,-76.95547596,1
2,5,3,2009.0,98000.0,2 Story,1.0,0,1783,38.89494559,-76.95610871,1
2,6,3,2017.0,385000.0,2 Story,1.0,0,1472,38.89497194,-76.95622546,1
2,7,3,2012.0,218000.0,2 Story,1.0,0,1892,38.89088681,-76.95386453,1
4,16,4,2010.0,450000.0,2 Story,4.0,0,4754,38.89255782,-76.95240955,1
4,16,4,2012.0,150000.0,2 Story,4.0,0,3237,38.89237898,-76.9525639,1
4,16,4,2007.0,485000.0,2 Story,4.0,0,3266,38.89229938,-76.95263358,1
4,16,4,2010.0,330000.0,2 Story,4.0,0,3295,38.89222743,-76.95270325,1
4,16,4,2013.0,525000.0,2 Story,4.0,0,3381,38.89199429,-76.95291492,1
4,16,4,2006.0,180000.0,2 Story,4.0,0,3438,38.89185624,-76.95304676,1
2,9,5,2011.0,250000.0,2 Story,1.0,0,3552,38.89111793,-76.94756674,1
3,8,3,2015.0,800000.0,2 Story,1.0,0,1965,38.89459143,-76.97659539,1
3,10,4,2015.0,903700.0,3 Story,1.0,0,1965,38.89459142,-76.97653683,1
2,6,3,2012.0,684900.0,2 Story,1.0,0,1938,38.89431718,-76.97644217,1
1,8,3,2015.0,559000.0,2 Story,1.0,1,4400,38.93881137,-76.9749882,1
1,7,3,1970.0,1.0,2 Story,1.0,1,4400,38.93925089,-76.97498712,1
2,7,4,1996.0,114900.0,2 Story,1.0,1,4400,38.93936375,-76.97496551,1
2,6,3,2010.0,325500.0,2 Story,1.0,1,5957,38.93948096,-76.97500134,1
1,4,2,2007.0,250000.0,1 Story,1.0,0,4400,38.93914905,-76.97439347,1
2,6,3,2006.0,449000.0,2 Story,1.0,0,3323,38.92537912,-76.9719628,1
5,8,5,2012.0,460000.0,2 Story,1.0,0,3566,38.92539056,-76.97122265,1
4,12,4,2013.0,290000.0,2 Story,4.0,0,6250,38.92517253,-76.97038896,1
3,7,4,2014.0,587820.0,2 Story,1.0,0,5850,38.92422127,-76.97190006,1
2,5,2,1972.0,270300.0,2 Story,1.0,0,1600,38.9251297,-76.9678295,1
1,6,3,1990.0,240000.0,2.5 Story Unfin,1.0,0,2400,38.92541977,-76.96784598,1
1,6,3,1967.0,210000.0,1.5 Story Fin,1.0,1,3750,38.92539334,-76.96676253,1
1,7,4,2005.0,145000.0,1.5 Story Fin,1.0,1,3750,38.92510498,-76.96674675,1
3,7,5,2006.0,137350.0,2 Story,1.0,1,3750,38.92468753,-76.9667406,1
2,6,3,2010.0,324000.0,2 Story,1.0,0,2400,38.92524456,-76.9678471,1
